ProductID,urlName,Description,url
4950001,Dothep,"Dothep Capsules",http://www.mydr.com.au/medicines/cmis/dothep-capsules
4950002,Dothep,"Dothep Tablets",http://www.mydr.com.au/medicines/cmis/dothep-tablets
4960001,Endep,"Endep Tablets",http://www.mydr.com.au/medicines/cmis/endep-tablets
4990001,Nardil,"Nardil Tablets",http://www.mydr.com.au/medicines/cmis/nardil-tablets
5010001,Parnate,"Parnate Tablets",http://www.mydr.com.au/medicines/cmis/parnate-tablets
5050001,Prozac,"Prozac Capsules",http://www.mydr.com.au/medicines/cmis/prozac-capsules
5050003,Prozac,"Prozac Dispersible tablets",http://www.mydr.com.au/medicines/cmis/prozac-dispersible-tablets
5060001,Sinequan,"Sinequan Capsules",http://www.mydr.com.au/medicines/cmis/sinequan-capsules
5070002,Surmontil,"Surmontil Capsules",http://www.mydr.com.au/medicines/cmis/surmontil-capsules
5080001,Tofranil,"Tofranil Tablets",http://www.mydr.com.au/medicines/cmis/tofranil-tablets
5090001,Tolvon,"Tolvon Tablets",http://www.mydr.com.au/medicines/cmis/tolvon-tablets
5110001,"Dexamphetamine Tablets","Dexamphetamine Tablets",http://www.mydr.com.au/medicines/cmis/dexamphetamine-tablets
5120001,"Ritalin 10, Ritalin LA","Ritalin Tablets",http://www.mydr.com.au/medicines/cmis/ritalin-tablets
5120002,"Ritalin 10, Ritalin LA","Ritalin LA Capsules",http://www.mydr.com.au/medicines/cmis/ritalin-la-capsules
5130001,Akineton,"Akineton Tablets",http://www.mydr.com.au/medicines/cmis/akineton-tablets
5150001,Artane,"Artane Tablets",http://www.mydr.com.au/medicines/cmis/artane-tablets
5160002,Cogentin,"Cogentin Solution for injection",http://www.mydr.com.au/medicines/cmis/cogentin-solution-for-injection
5200001,Madopar,"Madopar 62.5 Capsules",http://www.mydr.com.au/medicines/cmis/madopar-62-5-capsules
5200002,Madopar,"Madopar 125 Capsules",http://www.mydr.com.au/medicines/cmis/madopar-125-capsules
5200003,Madopar,"Madopar HBS 125 Capsules",http://www.mydr.com.au/medicines/cmis/madopar-hbs-125-capsules
5200004,Madopar,"Madopar 250 Tablets",http://www.mydr.com.au/medicines/cmis/madopar-250-tablets
5200005,Madopar,"Madopar 125 Tablets",http://www.mydr.com.au/medicines/cmis/madopar-125-tablets
5200006,Madopar,"Madopar 250 Capsules",http://www.mydr.com.au/medicines/cmis/madopar-250-capsules
5200007,Madopar,"Madopar Rapid 62.5 Dispersible Tablets",http://www.mydr.com.au/medicines/cmis/madopar-rapid-62-5-dispersible-tablets
5200008,Madopar,"Madopar Rapid 125 Dispersible Tablets",http://www.mydr.com.au/medicines/cmis/madopar-rapid-125-dispersible-tablets
5220001,Sinemet,"Sinemet 25/250 Tablets",http://www.mydr.com.au/medicines/cmis/sinemet-25-250-tablets
5220002,Sinemet,"Sinemet 25/100 Tablets",http://www.mydr.com.au/medicines/cmis/sinemet-25-100-tablets
5230001,Symmetrel,"Symmetrel Capsules",http://www.mydr.com.au/medicines/cmis/symmetrel-capsules
5250001,Dilantin,"Dilantin Capsules",http://www.mydr.com.au/medicines/cmis/dilantin-capsules
5250002,Dilantin,"Dilantin Infatabs Chewable tablets",http://www.mydr.com.au/medicines/cmis/dilantin-infatabs-chewable-tablets
5250003,Dilantin,"Dilantin Paediatric Suspension",http://www.mydr.com.au/medicines/cmis/dilantin-paediatric-suspension
5260001,Epilim,"Epilim Tablets",http://www.mydr.com.au/medicines/cmis/epilim-tablets
5260002,Epilim,"Epilim Syrup",http://www.mydr.com.au/medicines/cmis/epilim-syrup
5260003,Epilim,"Epilim Sugar Free Liquid",http://www.mydr.com.au/medicines/cmis/epilim-sugar-free-liquid
5260004,Epilim,"Epilim Crushable tablets",http://www.mydr.com.au/medicines/cmis/epilim-crushable-tablets
5280001,Mysoline,"Mysoline Tablets",http://www.mydr.com.au/medicines/cmis/mysoline-tablets
5290001,Ospolot,"Ospolot Tablets",http://www.mydr.com.au/medicines/cmis/ospolot-tablets
5300001,"Phenobarbitone Injection, Phenobarbitone Aspen Tablets","Phenobarbitone Aspen Tablets",http://www.mydr.com.au/medicines/cmis/phenobarbitone-aspen-tablets
5300002,"Phenobarbitone Injection, Phenobarbitone Aspen Tablets","Phenobarbitone (Aspen) Solution for injection",http://www.mydr.com.au/medicines/cmis/phenobarbitone-aspen-solution-for-injection
5340001,Rivotril,"Rivotril Tablets",http://www.mydr.com.au/medicines/cmis/rivotril-tablets
5340002,Rivotril,"Rivotril Oral liquid",http://www.mydr.com.au/medicines/cmis/rivotril-oral-liquid
5340003,Rivotril,"Rivotril Concentrate for injection",http://www.mydr.com.au/medicines/cmis/rivotril-concentrate-for-injection
5350001,Tegretol,"Tegretol Tablets",http://www.mydr.com.au/medicines/cmis/tegretol-tablets
5350002,Tegretol,"Tegretol Suspension",http://www.mydr.com.au/medicines/cmis/tegretol-suspension
5350003,Tegretol,"Tegretol CR Tablets",http://www.mydr.com.au/medicines/cmis/tegretol-cr-tablets
5360001,Teril,"Teril Tablets",http://www.mydr.com.au/medicines/cmis/teril-tablets
5370001,"Kombiglyze XR","Kombiglyze XR 5 mg/500 mg Modified release tablets",http://www.mydr.com.au/medicines/cmis/kombiglyze-xr-5-mg-500-mg-modified-release-tablets
5370002,"Kombiglyze XR","Kombiglyze XR 5 mg/1000 mg Modified release tablets",http://www.mydr.com.au/medicines/cmis/kombiglyze-xr-5-mg-1000-mg-modified-release-tablets
5370003,"Kombiglyze XR","Kombiglyze XR 2.5 mg/1000 mg Modified release tablets",http://www.mydr.com.au/medicines/cmis/kombiglyze-xr-2-5-mg-1000-mg-modified-release-tablets
5380001,Zarontin,"Zarontin Capsules",http://www.mydr.com.au/medicines/cmis/zarontin-capsules
5380002,Zarontin,"Zarontin Syrup",http://www.mydr.com.au/medicines/cmis/zarontin-syrup
5400001,Avomine,"Avomine Tablets",http://www.mydr.com.au/medicines/cmis/avomine-tablets
5410001,Invokana,"Invokana Tablets",http://www.mydr.com.au/medicines/cmis/invokana-tablets
5430001,Evogam,"Evogam Solution for injection",http://www.mydr.com.au/medicines/cmis/evogam-solution-for-injection
5470001,Maxolon,"Maxolon Tablets",http://www.mydr.com.au/medicines/cmis/maxolon-tablets
5470003,Maxolon,"Maxolon Solution for injection",http://www.mydr.com.au/medicines/cmis/maxolon-solution-for-injection
5490001,"Metoclopramide Injection","Metoclopramide Injection",http://www.mydr.com.au/medicines/cmis/metoclopramide-injection
5500001,Motilium,"Motilium Tablets",http://www.mydr.com.au/medicines/cmis/motilium-tablets
5510001,Pramin,"Pramin Tablets",http://www.mydr.com.au/medicines/cmis/pramin-tablets
5530001,Stemetil,"Stemetil Tablets",http://www.mydr.com.au/medicines/cmis/stemetil-tablets
5530002,Stemetil,"Stemetil Suppositories",http://www.mydr.com.au/medicines/cmis/stemetil-suppositories
5530003,Stemetil,"Stemetil Solution for injection",http://www.mydr.com.au/medicines/cmis/stemetil-solution-for-injection
5570001,Zofran,"Zofran Tablets",http://www.mydr.com.au/medicines/cmis/zofran-tablets
5570002,Zofran,"Zofran Solution for injection",http://www.mydr.com.au/medicines/cmis/zofran-solution-for-injection
5570003,Zofran,"Zofran Syrup",http://www.mydr.com.au/medicines/cmis/zofran-syrup
5570004,Zofran,"Zofran Suppositories",http://www.mydr.com.au/medicines/cmis/zofran-suppositories
5570005,Zofran,"Zofran Zydis Wafer",http://www.mydr.com.au/medicines/cmis/zofran-zydis-wafer
5590001,Tetrabenazine,"Tetrabenazine Tablets",http://www.mydr.com.au/medicines/cmis/tetrabenazine-tablets
5610001,Aclin,"Aclin Tablets",http://www.mydr.com.au/medicines/cmis/aclin-tablets
5630001,Arthrexin,"Arthrexin Capsules",http://www.mydr.com.au/medicines/cmis/arthrexin-capsules
5650001,Brufen,"Brufen Tablets",http://www.mydr.com.au/medicines/cmis/brufen-tablets
5710001,Feldene,"Feldene Capsules",http://www.mydr.com.au/medicines/cmis/feldene-capsules
5710002,Feldene,"Feldene-D Tablets",http://www.mydr.com.au/medicines/cmis/feldene-d-tablets
5720001,Inza,"Inza Tablets",http://www.mydr.com.au/medicines/cmis/inza-tablets
5740001,Indocid,"Indocid Capsules",http://www.mydr.com.au/medicines/cmis/indocid-capsules
5740002,Indocid,"Indocid Suppositories",http://www.mydr.com.au/medicines/cmis/indocid-suppositories
5750001,Myocrisin,"Myocrisin Solution for injection",http://www.mydr.com.au/medicines/cmis/myocrisin-solution-for-injection
5770001,Naprosyn,"Naprosyn Tablets",http://www.mydr.com.au/medicines/cmis/naprosyn-tablets
5780001,"Naprosyn SR","Naprosyn SR Sustained release tablets",http://www.mydr.com.au/medicines/cmis/naprosyn-sr-sustained-release-tablets
5820002,"Orudis Capsules, SR Capsules and Suppositories","Orudis Suppositories",http://www.mydr.com.au/medicines/cmis/orudis-suppositories
5820003,"Orudis Capsules, SR Capsules and Suppositories","Orudis SR Capsules",http://www.mydr.com.au/medicines/cmis/orudis-sr-capsules
5840001,Plaquenil,"Plaquenil Tablets",http://www.mydr.com.au/medicines/cmis/plaquenil-tablets
5850001,Rafen,"Rafen Tablets",http://www.mydr.com.au/medicines/cmis/rafen-tablets
5860001,Ridaura,"Ridaura Tablets",http://www.mydr.com.au/medicines/cmis/ridaura-tablets
5890001,Surgam,"Surgam Tablets",http://www.mydr.com.au/medicines/cmis/surgam-tablets
5920001,Voltaren,"Voltaren Tablets",http://www.mydr.com.au/medicines/cmis/voltaren-tablets
5920002,Voltaren,"Voltaren Suppositories",http://www.mydr.com.au/medicines/cmis/voltaren-suppositories
5950001,"Dantrium Capsules","Dantrium Capsules",http://www.mydr.com.au/medicines/cmis/dantrium-capsules
5960001,"Dantrium Powder for Injection","Dantrium Powder for Injection",http://www.mydr.com.au/medicines/cmis/dantrium-powder-for-injection
5970001,Lioresal,"Lioresal Tablets",http://www.mydr.com.au/medicines/cmis/lioresal-tablets
5990001,Norflex,"Norflex Tablets",http://www.mydr.com.au/medicines/cmis/norflex-tablets
6000001,Norgesic,"Norgesic Tablets",http://www.mydr.com.au/medicines/cmis/norgesic-tablets
6010001,"DBL Papaverine Hydrochloride Injection","DBL Papaverine Hydrochloride Injection",http://www.mydr.com.au/medicines/cmis/dbl-papaverine-hydrochloride-injection
6020001,Quinate,"Quinate Tablets",http://www.mydr.com.au/medicines/cmis/quinate-tablets
6030001,Quinbisul,"Quinbisul Tablets",http://www.mydr.com.au/medicines/cmis/quinbisul-tablets
6160001,"Finalgon Cream","Finalgon Cream",http://www.mydr.com.au/medicines/cmis/finalgon-cream
6210001,"Cisatracurium Pfizer","Cisatracurium Pfizer Solution for injection",http://www.mydr.com.au/medicines/cmis/cisatracurium-pfizer-solution-for-injection
6260001,Zolinza,"Zolinza Capsules",http://www.mydr.com.au/medicines/cmis/zolinza-capsules
6310001,Colgout,"Colgout Tablets",http://www.mydr.com.au/medicines/cmis/colgout-tablets
6320001,Progout,"Progout Tablets",http://www.mydr.com.au/medicines/cmis/progout-tablets
6330001,Zyloprim,"Zyloprim Tablets",http://www.mydr.com.au/medicines/cmis/zyloprim-tablets
6360001,"Andriol Testocaps","Andriol Testocaps",http://www.mydr.com.au/medicines/cmis/andriol-testocaps
6370001,Azol,"Azol Capsules",http://www.mydr.com.au/medicines/cmis/azol-capsules
6390001,Deca-Durabolin,"Deca-Durabolin Solution for injection",http://www.mydr.com.au/medicines/cmis/deca-durabolin-solution-for-injection
6410001,Depo-Provera,"Depo-Provera Suspension for injection",http://www.mydr.com.au/medicines/cmis/depo-provera-suspension-for-injection
6430001,"Duloxetine RBX","Duloxetine RBX Capsules",http://www.mydr.com.au/medicines/cmis/duloxetine-rbx-capsules
6450001,Estraderm,"Estraderm Transdermal patches",http://www.mydr.com.au/medicines/cmis/estraderm-transdermal-patches
6510001,Bexsero,"Bexsero Suspension for injection",http://www.mydr.com.au/medicines/cmis/bexsero-suspension-for-injection
6550001,"Ovestin Tablets","Ovestin Tablets",http://www.mydr.com.au/medicines/cmis/ovestin-tablets
6560001,"Premarin Tablets","Premarin Tablets",http://www.mydr.com.au/medicines/cmis/premarin-tablets
6600001,"Primolut N","Primolut N Tablets",http://www.mydr.com.au/medicines/cmis/primolut-n-tablets
6610001,"Primoteston Depot","Primoteston Depot Solution for injection",http://www.mydr.com.au/medicines/cmis/primoteston-depot-solution-for-injection
6620001,Progynova,"Progynova Tablets",http://www.mydr.com.au/medicines/cmis/progynova-tablets
6650001,Provera,"Provera Tablets",http://www.mydr.com.au/medicines/cmis/provera-tablets
6660001,Proviron,"Proviron Tablets",http://www.mydr.com.au/medicines/cmis/proviron-tablets
6670002,Sustanon,"Sustanon 250 Solution for injection",http://www.mydr.com.au/medicines/cmis/sustanon-250-solution-for-injection
6690001,"Testosterone Implants","Testosterone Implants",http://www.mydr.com.au/medicines/cmis/testosterone-implants
6700001,"Celestone Chronodose","Celestone Chronodose Suspension for injection",http://www.mydr.com.au/medicines/cmis/celestone-chronodose-suspension-for-injection
6720001,Cortate,"Cortate Tablets",http://www.mydr.com.au/medicines/cmis/cortate-tablets
6770001,Depo-Medrol,"Depo-Medrol Suspension for injection",http://www.mydr.com.au/medicines/cmis/depo-medrol-suspension-for-injection
6780001,"DBL Dexamethasone Sodium Phosphate Injection","DBL Dexamethasone Sodium Phosphate Injection",http://www.mydr.com.au/medicines/cmis/dbl-dexamethasone-sodium-phosphate-injection
6790001,Dexmethsone,"Dexmethsone Tablets",http://www.mydr.com.au/medicines/cmis/dexmethsone-tablets
6810001,Florinef,"Florinef Tablets",http://www.mydr.com.au/medicines/cmis/florinef-tablets
6820001,Hysone,"Hysone Tablets",http://www.mydr.com.au/medicines/cmis/hysone-tablets
6830001,"Kenacort-A 10","Kenacort-A 10 Suspension for injection",http://www.mydr.com.au/medicines/cmis/kenacort-a-10-suspension-for-injection
6880001,Panafcort,"Panafcort Tablets",http://www.mydr.com.au/medicines/cmis/panafcort-tablets
6890001,Solu-Cortef,"Solu-Cortef Powder for injection",http://www.mydr.com.au/medicines/cmis/solu-cortef-powder-for-injection
6900001,Solu-Medrol,"Solu-Medrol Powder for injection",http://www.mydr.com.au/medicines/cmis/solu-medrol-powder-for-injection
6910001,Sone,"Sone Tablets",http://www.mydr.com.au/medicines/cmis/sone-tablets
6960001,Pregnyl,"Pregnyl Powder for injection",http://www.mydr.com.au/medicines/cmis/pregnyl-powder-for-injection
6980001,"Synacthen Depot","Synacthen Depot Suspension for injection",http://www.mydr.com.au/medicines/cmis/synacthen-depot-suspension-for-injection
7010001,"Actrapid Preparations","Actrapid 10 mL Vial",http://www.mydr.com.au/medicines/cmis/actrapid-10-ml-vial
7010002,"Actrapid Preparations","Actrapid Penfill 3 mL Injection",http://www.mydr.com.au/medicines/cmis/actrapid-penfill-3-ml-injection
7120001,"Protaphane Preparations","Protaphane 10 mL Vial",http://www.mydr.com.au/medicines/cmis/protaphane-10-ml-vial
7120002,"Protaphane Preparations","Protaphane Penfill 3 mL Injection",http://www.mydr.com.au/medicines/cmis/protaphane-penfill-3-ml-injection
7120003,"Protaphane Preparations","Protaphane InnoLet 3 mL Injection",http://www.mydr.com.au/medicines/cmis/protaphane-innolet-3-ml-injection
7290001,Daonil,"Daonil Tablets",http://www.mydr.com.au/medicines/cmis/daonil-tablets
7300001,Diabex,"Diabex Tablets",http://www.mydr.com.au/medicines/cmis/diabex-tablets
7320001,Diaformin,"Diaformin 500 Tablets",http://www.mydr.com.au/medicines/cmis/diaformin-500-tablets
7320002,Diaformin,"Diaformin 850 Tablets",http://www.mydr.com.au/medicines/cmis/diaformin-850-tablets
7320003,Diaformin,"Diaformin 1000 Tablets",http://www.mydr.com.au/medicines/cmis/diaformin-1000-tablets
7350001,Glimel,"Glimel Tablets",http://www.mydr.com.au/medicines/cmis/glimel-tablets
7360001,Glucophage,"Glucophage Tablets",http://www.mydr.com.au/medicines/cmis/glucophage-tablets
7370001,Minidiab,"Minidiab Tablets",http://www.mydr.com.au/medicines/cmis/minidiab-tablets
7400001,Neo-Mercazole,"Neo-Mercazole Tablets",http://www.mydr.com.au/medicines/cmis/neo-mercazole-tablets
7410001,Oroxine,"Oroxine Tablets",http://www.mydr.com.au/medicines/cmis/oroxine-tablets
7420001,PTU,"PTU Tablets",http://www.mydr.com.au/medicines/cmis/ptu-tablets
7430001,Tertroxin,"Tertroxin Tablets",http://www.mydr.com.au/medicines/cmis/tertroxin-tablets
7460001,Androcur,"Androcur Tablets",http://www.mydr.com.au/medicines/cmis/androcur-tablets
7500001,Clomid,"Clomid Tablets",http://www.mydr.com.au/medicines/cmis/clomid-tablets
7510002,Genotropin,"Genotropin Powder for Injection",http://www.mydr.com.au/medicines/cmis/genotropin-powder-for-injection
7510003,Genotropin,"Genotropin MiniQuick Powder for Injection",http://www.mydr.com.au/medicines/cmis/genotropin-miniquick-powder-for-injection
7510004,Genotropin,"Genotropin GoQuick Powder for Injection",http://www.mydr.com.au/medicines/cmis/genotropin-goquick-powder-for-injection
7540001,Humatrope,"Humatrope Powder for injection",http://www.mydr.com.au/medicines/cmis/humatrope-powder-for-injection
7560002,Miacalcic,"Miacalcic Solution for injection",http://www.mydr.com.au/medicines/cmis/miacalcic-solution-for-injection
7570003,Norditropin,"Norditropin SimpleXx Solution for injection",http://www.mydr.com.au/medicines/cmis/norditropin-simplexx-solution-for-injection
7570005,Norditropin,"Norditropin FlexPro Solution for injection",http://www.mydr.com.au/medicines/cmis/norditropin-flexpro-solution-for-injection
7580001,Parlodel,"Parlodel Tablets",http://www.mydr.com.au/medicines/cmis/parlodel-tablets
7590001,Auro-Candesartan,"Auro-Candesartan Tablets",http://www.mydr.com.au/medicines/cmis/auro-candesartan-tablets
7600001,Sandostatin,"Sandostatin Solution for injection",http://www.mydr.com.au/medicines/cmis/sandostatin-solution-for-injection
7630001,"Latanoprost Actavis","Latanoprost Actavis Eye drops",http://www.mydr.com.au/medicines/cmis/latanoprost-actavis-eye-drops
7660001,Hiprex,"Hiprex Tablets",http://www.mydr.com.au/medicines/cmis/hiprex-tablets
7670001,Metatar,"Metatar Tablets",http://www.mydr.com.au/medicines/cmis/metatar-tablets
7700001,Aldactone,"Aldactone Tablets",http://www.mydr.com.au/medicines/cmis/aldactone-tablets
7710001,Amizide,"Amizide Tablets",http://www.mydr.com.au/medicines/cmis/amizide-tablets
7740001,Burinex,"Burinex Tablets",http://www.mydr.com.au/medicines/cmis/burinex-tablets
7780001,Prexum,"Prexum Tablets",http://www.mydr.com.au/medicines/cmis/prexum-tablets
7890001,"Glucose Injection","Glucose Injection",http://www.mydr.com.au/medicines/cmis/glucose-injection
7900001,Hygroton,"Hygroton Tablets",http://www.mydr.com.au/medicines/cmis/hygroton-tablets
7910001,Kaluril,"Kaluril Tablets",http://www.mydr.com.au/medicines/cmis/kaluril-tablets
7920001,Lasix,"Lasix Tablets",http://www.mydr.com.au/medicines/cmis/lasix-tablets
7920002,Lasix,"Lasix M Tablets",http://www.mydr.com.au/medicines/cmis/lasix-m-tablets
7920003,Lasix,"Lasix Oral solution",http://www.mydr.com.au/medicines/cmis/lasix-oral-solution
7920004,Lasix,"Lasix Solution for injection",http://www.mydr.com.au/medicines/cmis/lasix-solution-for-injection
7930002,"Lasix High Dose","Lasix High Dose Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/lasix-high-dose-concentrate-for-infusion
