id,title,format_type,medical_type,author_id,author,source_id,source,note,reviewed,status,licensable,page_image,section_url,url,word_count
5174,"A case of green nail syndrome",news,symptoms,53,"Australian Doctor ",,,,"2016-04-13 00:00:00",1,2,,symptoms,http://www.mydr.com.au/symptoms/a-case-of-green-nail-syndrome,316
5173,"What to eat if you have rheumatoid arthritis ",special_feature,nutrition,54,"6minutes ",,,,"2016-04-13 00:00:00",1,1,,arthritis,http://www.mydr.com.au/arthritis/what-to-eat-if-you-have-rheumatoid-arthritis,247
5172,"What your doctor wants you to know about norovirus - the winter vomiting bug",special_feature,all_about_your_condition,54,"6minutes ",,,,"2016-04-13 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/what-your-doctor-wants-you-to-know-about-norovirus-the-winter-vomiting-bug,344
5171,"Whiplash better after cervical fusion surgery ",news,treatments,61,"Hugo Wilcken",,,,"2016-04-12 00:00:00",1,2,,pain,http://www.mydr.com.au/pain/whiplash-better-after-cervical-fusion-surgery,306
5170,"New clues to risk factors for inflammatory bowel disease (IBD)",news,all_about_your_condition,42,"Medical Observer ",,,,"2016-04-12 00:00:00",1,2,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/new-clues-to-risk-factors-for-inflammatory-bowel-disease-ibd,328
5169,"Type 1 diabetes complacency costing 12 years of life",news,all_about_your_condition,54,"6minutes ",,,,"2016-04-11 00:00:00",1,2,,diabetes,http://www.mydr.com.au/diabetes/type-1-diabetes-complacency-costing-12-years-of-life,327
5168,"Squirming worm infection in foot",news,symptoms,53,"Australian Doctor ",,,,"2016-04-11 00:00:00",1,2,,travel-health,http://www.mydr.com.au/travel-health/squirming-worm-infection-in-foot,183
5167,"9 Signs your child may have OCD",special_feature,symptoms,2,myDr,,,,"2016-04-21 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/9-signs-your-child-may-have-ocd,253
5166,"9 Signs your liver may be damaged",special_feature,symptoms,2,myDr,,,,"2016-04-07 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/9-signs-your-liver-may-be-damaged,532
5165,"Female genital mutilation seen by 1 in 10 Australian paediatricians",news,all_about_your_condition,53,"Australian Doctor ",,,,"2016-04-08 00:00:00",1,2,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/female-genital-mutilation-seen-by-1-in-10-australian-paediatricians,247
5164,"What the very old think about death and dying",news,all_about_your_condition,54,"6minutes ",,,,"2016-04-08 00:00:00",1,2,,seniors-health,http://www.mydr.com.au/seniors-health/what-the-very-old-think-about-death-and-dying,397
5163,"Trivialising of asthma is leading to child deaths",news,symptoms,54,"6minutes ",,,,"2016-04-07 00:00:00",1,2,,asthma,http://www.mydr.com.au/asthma/trivialising-of-asthma-is-leading-to-child-deaths,384
5162,"Orgasm success down to anatomy",news,anatomy,54,"6minutes ",,,,"2016-04-07 00:00:00",1,2,,sexual-health,http://www.mydr.com.au/sexual-health/orgasm-success-down-to-anatomy,381
5161,"Epidemic of STIs blamed on dating apps",news,all_about_your_condition,54,"6minutes ",,,,"2016-04-06 00:00:00",1,2,,sexual-health,http://www.mydr.com.au/sexual-health/epidemic-of-stis-blamed-on-dating-apps,246
5160,"Asthma linked to polycystic ovarian syndrome (PCOS)",news,all_about_your_condition,54,"6minutes ",,,,"2016-04-06 00:00:00",1,2,,asthma,http://www.mydr.com.au/asthma/asthma-linked-to-polycystic-ovarian-syndrome-pcos,328
5159,"Turmeric may improve bone health and strength",news,nutrition,54,"6minutes ",,,,"2016-04-05 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/turmeric-may-improve-bone-health-and-strength,414
5158,"Lyme disease not helped by long-term antibiotics",news,treatments,53,"Australian Doctor ",,,,"2016-04-05 00:00:00",1,2,,medicines,http://www.mydr.com.au/medicines/lyme-disease-not-helped-by-long-term-antibiotics,492
5156,"Asthma not well controlled in Australia",news,treatments,54,"6minutes ",,,,"2016-04-04 00:00:00",1,2,,asthma,http://www.mydr.com.au/asthma/asthma-not-well-controlled-in-australia,249
5155,"Sugar alone not the problem in teenage obesity",news,nutrition,54,"6minutes ",,,,"2016-04-04 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/sugar-alone-not-the-problem-in-teenage-obesity,475
5154,"HRT use still low after breast cancer link",news,treatments,53,"Australian Doctor ",,,,"2016-03-31 00:00:00",1,2,,womens-health,http://www.mydr.com.au/womens-health/hrt-use-still-low-after-breast-cancer-link,489
5153,"Men hide the truth from their doctor",news,symptoms,54,"6minutes ",,,,"2016-03-30 00:00:00",1,2,,mens-health,http://www.mydr.com.au/mens-health/men-hide-the-truth-from-their-doctor,418
5152,"11 Household products that poison the most",news,symptoms,53,"Australian Doctor ",,,,"2016-03-29 00:00:00",1,2,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/11-household-products-that-poison-the-most,307
5151,"Meditation and yoga better for low back pain than usual care",news,treatments,53,"Australian Doctor ",,,,"2016-03-24 00:00:00",1,2,,pain,http://www.mydr.com.au/pain/meditation-and-yoga-better-for-low-back-pain-than-usual-care,522
5150,"Paracetamol not effective for treatment of osteoarthritis",news,treatments,54,"6minutes ",,,,"2016-03-23 00:00:00",1,2,,arthritis,http://www.mydr.com.au/arthritis/paracetamol-not-effective-for-treatment-of-osteoarthritis,380
5149,"Australians not meeting omega-3 fatty acid recommendations",news,nutrition,54,"6minutes ",,,,"2016-03-22 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/australians-not-meeting-omega-3-fatty-acid-recommendations,437
5148,"Every snort of coke could lead to stroke",news,all_about_your_condition,54,"6minutes ",,,,"2016-03-21 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/every-snort-of-coke-could-lead-to-stroke,291
5147,"Early peanut exposure reduces peanut allergy",news,all_about_your_condition,42,"Medical Observer ",,,,"2016-03-18 00:00:00",1,2,,allergy,http://www.mydr.com.au/allergy/early-peanut-exposure-reduces-peanut-allergy,451
5146,"Coconut oil - are you nuts?",news,nutrition,54,"6minutes ",,,,"2016-03-15 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/coconut-oil-are-you-nuts,460
5145,"9 pieces of medical jargon you might not understand",news,all_about_your_condition,53,"Australian Doctor ",,,,"2016-03-15 00:00:00",1,2,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/9-pieces-of-medical-jargon-you-might-not-understand,308
5144,"Why you should avoid weekend food binges",news,nutrition,54,"6minutes ",,,,"2016-03-11 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/why-you-should-avoid-weekend-food-binges,410
5143,"8 Surprising causes of erectile dysfunction",special_feature,symptoms,2,myDr,,,,"2016-02-18 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/8-surprising-causes-of-erectile-dysfunction,460
5142,"9 Reasons not to try nanging",news,all_about_your_condition,2,myDr,,,,"2016-02-24 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/9-reasons-not-to-try-nanging,308
5141,"7 Things to know about this year's flu vaccination",news,treatments,2,myDr,,,,"2016-02-23 00:00:00",1,2,,respiratory-health,http://www.mydr.com.au/respiratory-health/7-things-to-know-about-this-year-s-flu-vaccination,323
5140,"6 Foods to beat inflammation",special_feature,nutrition,58,"Lisa Yates",,,,"2016-04-28 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/6-foods-to-beat-inflammation,612
5139,"6 Things you should know about new hepatitis C treatments",news,treatments,2,myDr,,,,"2016-02-12 00:00:00",1,2,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/6-things-you-should-know-about-new-hepatitis-c-treatments,155
5138,"7 things to know if you're travelling to a Zika virus hotspot",news,all_about_your_condition,42,"Medical Observer ",,,,"2016-02-05 00:00:00",1,2,,travel-health,http://www.mydr.com.au/travel-health/7-things-to-know-if-you-re-travelling-to-a-zika-virus-hotspot,318
5137,"Low back pain - exercise and education most effective",news,treatments,42,"Medical Observer ",,,,"2016-01-13 00:00:00",1,2,,pain,http://www.mydr.com.au/pain/low-back-pain-exercise-and-education-most-effective,209
5136,"New UK alcohol guidelines offer little cheer for drinkers",news,nutrition,54,"6minutes ",,,,"2016-01-12 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/new-uk-alcohol-guidelines-offer-little-cheer-for-drinkers,278
5135,"Chromium supplements linked to cancer",news,nutrition,54,"6minutes ",,,,"2016-01-12 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/chromium-supplements-linked-to-cancer,225
5134,"GHB (fantasy)",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,"2016: Consolidated 4 GHB articles into this one.","2012-01-27 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/ghb-fantasy,1219
5133,"myDr's top 10 health news stories of 2015",news,all_about_your_condition,2,myDr,,,,"2015-12-17 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/mydr-s-top-10-health-news-stories-of-2015,1353
5132,"Take more steps - live longer",news,exercise_fitness,54,"6minutes ",,,,"2015-11-09 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/take-more-steps-live-longer,319
5131,"Diet can protect against psychiatric conditions",news,nutrition,54,"6minutes ",,,,"2015-10-22 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/diet-can-protect-against-psychiatric-conditions,405
5130,"Red wine health benefits for type 2 diabetes",news,nutrition,54,"6minutes ",,,,"2015-10-15 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/red-wine-health-benefits-for-type-2-diabetes,352
5129,"7 foods that help fatty liver disease",news,nutrition,54,"6minutes ",,,"real date is 14 October 2015","2016-01-14 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/7-foods-that-help-fatty-liver-disease,417
5128,"Diabetes risk raised by high blood pressure",news,all_about_your_condition,54,"6minutes ",,,,"2015-10-12 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/diabetes-risk-raised-by-high-blood-pressure,327
5127,"Coffee and alcohol blamed for sleep problems of over-55s",news,all_about_your_condition,54,"6minutes ",,,,"2015-10-02 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/coffee-and-alcohol-blamed-for-sleep-problems-of-over-55s,246
5126,"Mediterranean diet is good for your gut",news,nutrition,54,"6minutes ",,,,"2015-10-01 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/mediterranean-diet-is-good-for-your-gut,390
5125,"Apple watch saves man's life",news,symptoms,54,"6minutes ",,,,"2015-09-25 00:00:00",1,2,,sports-fitness,http://www.mydr.com.au/sports-fitness/apple-watch-saves-mans-life,286
5124,"Atrial fibrillation risk not affected by coffee",news,symptoms,54,"6minutes ",,,,"2015-09-24 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/atrial-fibrillation-risk-not-affected-by-coffee,232
5123,"5 nutrition myths that need busting",news,nutrition,58,"Lisa Yates",,,,"2015-09-23 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/5-nutrition-myths-that-need-busting,836
5122,"Coeliac testing in pharmacies not reliable",news,medical_tests,54,"6minutes ",,,,"2015-09-22 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/coeliac-testing-in-pharmacies-not-reliable,265
5121,"5:2 diet no more effective than continuous dieting",news,nutrition,54,"6minutes ",,,,"2015-09-22 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/5-2-diet-no-more-effective-than-continuous-dieting,255
5120,"Mediterranean diet plus olive oil lowers risk of breast cancer",news,nutrition,54,"6minutes ",,,,"2015-09-18 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/mediterranean-diet-plus-olive-oil-lowers-risk-of-breast-cancer,301
5119,"Paroxetine suicide warning for adolescents",news,treatments,53,"Australian Doctor ",,,,"2015-09-18 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/paroxetine-suicide-warning-for-adolescents,449
5118,"Eating fish may help reduce depression",news,nutrition,54,"6minutes ",,,,"2015-09-17 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/eating-fish-may-help-reduce-depression,263
5117,"Don't pooh-pooh faecal transplants for C. diff superbug infections",news,treatments,53,"Australian Doctor ",,,,"2015-09-17 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/dont-pooh-pooh-faecal-transplants-for-c-diff-superbug-infections,291
5116,"Designer vagina operations - men don't care",news,treatments,52,"Amanda Davey ",,,,"2015-09-15 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/designer-vagina-operations-men-dont-care,346
5115,"10 most deadly health risks",news,all_about_your_condition,52,"Amanda Davey ",,,,"2015-09-14 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/10-most-deadly-health-risks,362
5114,"Pet reptile food - a cause of allergy",news,all_about_your_condition,56,"Rada Rouse",,,,"2015-09-02 00:00:00",1,1,,allergy,http://www.mydr.com.au/allergy/pet-reptile-food-a-cause-of-allergy,256
5113,"Predominant flu strain in Queensland not covered by free vaccine",news,treatments,42,"Medical Observer ",,,,"2015-09-02 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/predominant-flu-strain-in-queensland-not-covered-by-free-vaccine,222
5112,"Flu jab protects against heart attack",news,treatments,52,"Amanda Davey ",,,,"2015-08-27 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/flu-jab-protects-against-heart-attack,310
5111,"Alzheimer's disease - you can change some risk factors",news,all_about_your_condition,52,"Amanda Davey ",,,,"2015-08-24 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/alzheimer-s-disease-you-can-change-some-risk-factors,324
5110,"Atrial fibrillation stopped by managing risk factors",news,symptoms,54,"6minutes ",,,"The team concluded that long-term sustained weight loss in overweight people with AF, resulted in significant reduction of AF.","2015-08-21 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/atrial-fibrillation-stopped-by-managing-risk-factors,300
5109,"FODMAPs not gluten the real culprit for some?",news,nutrition,54,"6minutes ",,,,"2015-08-21 00:00:00",1,2,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/fodmaps-not-gluten-the-real-culprit-for-some,607
5108,"Light drinking linked to cancer risk",news,nutrition,52,"Amanda Davey ",,,,"2015-08-20 00:00:00",1,1,,addictions,http://www.mydr.com.au/addictions/light-drinking-linked-to-cancer-risk,373
5107,"Trans fat, not saturated fat, raises heart disease risk",news,nutrition,52,"Amanda Davey ",,,,"2015-08-13 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/trans-fat-not-saturated-fat-raises-heart-disease-risk,392
5106,"Australia's national diet scores a C",news,nutrition,42,"Medical Observer ",,,,"2015-08-11 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/australias-national-diet-scores-a-c,282
5105,"Picky eating in children predicts anxiety",news,nutrition,54,"6minutes ",,,,"2015-08-07 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/picky-eating-in-children-predicts-anxiety,246
5104,"Eggs on the menu for people with diabetes",news,nutrition,52,"Amanda Davey ",,,,"2015-08-07 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/eggs-on-the-menu-for-people-with-diabetes,320
5103,"Draft sun exposure guidelines weigh up benefits and risks",news,all_about_your_condition,52,"Amanda Davey ",,,,"2015-07-30 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/draft-sun-exposure-guidelines-weigh-up-benefits-and-risks,451
5102,"Glue ear balloon treatment avoids surgery",news,treatments,42,"Medical Observer ",,,,"2015-07-29 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/glue-ear-balloon-treatment-avoids-surgery,327
5101,"Middle-class over-50s are problem drinkers",news,nutrition,52,"Amanda Davey ",,,,"2015-07-28 00:00:00",1,1,,addictions,http://www.mydr.com.au/addictions/middle-class-over-50s-are-problem-drinkers,276
5100,"Baby foods - too much sugar and too little iron",news,nutrition,52,"Amanda Davey ",,,,"2015-07-24 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/baby-foods-too-much-sugar-and-too-little-iron,351
5099,"Sleep apnoea being misdiagnosed by CPAP manufacturers - concerns",news,all_about_your_condition,53,"Australian Doctor ",,,,"2015-07-23 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/sleep-apnoea-being-misdiagnosed-by-cpap-manufacturers-concerns,295
5098,"Sugary drinks linked to diabetes, again",news,nutrition,42,"Medical Observer ",,,,"2015-07-23 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/sugary-drinks-linked-to-diabetes-again,283
