id,section_id,title,url,reviewed,created,pub_status,section_url,"canonical url"
2213,21,"Common cold",common-cold,2009-11-06,"2008-12-03 11:11:41",1,respiratory-health,http://www.mydr.com.au/respiratory-health/common-cold
2214,16,"Colic in infants",colic-in-infants,2009-06-23,"2008-12-03 11:11:41",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/colic-in-infants
2216,21,"Croup: symptoms and treatments",croup-symptoms-and-treatments,2009-06-23,"2008-12-03 11:11:41",1,respiratory-health,http://www.mydr.com.au/respiratory-health/croup-symptoms-and-treatments
2217,28,"Cystitis overview",cystitis-overview,2009-11-22,"2008-12-03 11:11:41",1,womens-health,http://www.mydr.com.au/womens-health/cystitis-overview
2219,24,"Head lice",head-lice,2009-11-30,"2008-12-03 11:11:41",1,skin-hair,http://www.mydr.com.au/skin-hair/head-lice
2220,10,Conjunctivitis,conjunctivitis,2015-10-14,"2008-12-03 11:11:41",1,eye-health,http://www.mydr.com.au/eye-health/conjunctivitis
2221,18,"ADHD symptoms and diagnosis",adhd-symptoms-and-diagnosis,2012-10-19,"2008-12-03 11:11:41",1,mental-health,http://www.mydr.com.au/mental-health/adhd-symptoms-and-diagnosis
2222,12,"Diverticular disease and diverticulitis",diverticular-disease-and-diverticulitis,2009-11-25,"2008-12-03 11:11:41",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/diverticular-disease-and-diverticulitis
2223,23,Infertility,infertility,2009-12-16,"2008-12-03 11:11:41",1,sexual-health,http://www.mydr.com.au/sexual-health/infertility
2224,16,Epilepsy,epilepsy,2009-09-11,"2008-12-03 11:11:41",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/epilepsy
2225,16,Fever,fever,2010-03-19,"2008-12-03 11:11:41",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/fever
2226,12,Haemorrhoids,haemorrhoids,2015-11-10,"2008-12-03 11:11:41",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/haemorrhoids
2227,16,Rubella,rubella,2015-10-29,"2008-12-03 11:11:41",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/rubella
2228,12,Diarrhoea,diarrhoea,2009-12-02,"2008-12-03 11:11:41",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/diarrhoea
2229,23,"Genital warts",genital-warts,2012-07-18,"2008-12-03 11:11:41",1,sexual-health,http://www.mydr.com.au/sexual-health/genital-warts
2230,3,"Insect sting allergy",insect-sting-allergy,2015-10-05,"2008-12-03 11:11:41",1,allergy,http://www.mydr.com.au/allergy/insect-sting-allergy
2231,24,Sunburn,sunburn,2012-08-15,"2008-12-03 11:11:41",1,skin-hair,http://www.mydr.com.au/skin-hair/sunburn
2233,11,Nosebleeds,nosebleeds,2012-08-15,"2008-12-03 11:11:41",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/nosebleeds
2234,24,Warts,warts,2012-08-22,"2008-12-03 11:11:41",1,skin-hair,http://www.mydr.com.au/skin-hair/warts
2235,24,Dandruff,dandruff,2012-08-29,"2008-12-03 11:11:41",1,skin-hair,http://www.mydr.com.au/skin-hair/dandruff
2236,24,Chilblains,chilblains,2015-10-23,"2008-12-03 11:11:41",1,skin-hair,http://www.mydr.com.au/skin-hair/chilblains
2237,24,"Heat rash or prickly heat",heat-rash-or-prickly-heat,2015-10-23,"2008-12-03 11:11:41",1,skin-hair,http://www.mydr.com.au/skin-hair/heat-rash-or-prickly-heat
2238,24,"Athlete's foot",athlete-s-foot,2011-09-21,"2008-12-03 11:11:41",1,skin-hair,http://www.mydr.com.au/skin-hair/athlete-s-foot
2239,7,"Cancer: what is it?",cancer-what-is-it,2015-12-18,"2008-12-03 11:11:41",1,cancer-care,http://www.mydr.com.au/cancer-care/cancer-what-is-it
2241,27,Cholera,cholera,2013-02-14,"2008-12-03 11:11:41",1,travel-health,http://www.mydr.com.au/travel-health/cholera
2242,12,"Hepatitis A",hepatitis-a,2015-10-28,"2008-12-03 11:11:41",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-a
2243,12,"Hepatitis B: information for travellers",hepatitis-b-information-for-travellers,2009-10-21,"2008-12-03 11:11:41",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-b-information-for-travellers
2244,27,"Travellers' diarrhoea",travellers-diarrhoea,2010-12-01,"2008-12-03 11:11:41",1,travel-health,http://www.mydr.com.au/travel-health/travellers-diarrhoea
2247,23,"HIV-AIDS: safety and testing in overseas countries",hiv-aids-safety-and-testing-in-overseas-countries,2010-01-20,"2008-12-03 11:11:41",1,sexual-health,http://www.mydr.com.au/sexual-health/hiv-aids-safety-and-testing-in-overseas-countries
2249,27,"HIV infection: precautions for HIV-infected travellers",hiv-infection-precautions-for-hiv-infected-travellers,2010-01-13,"2008-12-03 11:11:41",1,travel-health,http://www.mydr.com.au/travel-health/hiv-infection-precautions-for-hiv-infected-travellers
2250,27,"Japanese encephalitis",japanese-encephalitis,2012-02-29,"2008-12-03 11:11:41",1,travel-health,http://www.mydr.com.au/travel-health/japanese-encephalitis
2251,27,"Malaria overview",malaria-overview,2012-09-12,"2008-12-03 11:11:42",1,travel-health,http://www.mydr.com.au/travel-health/malaria-overview
2252,27,"Malaria precautions while pregnant or breast feeding",malaria-precautions-while-pregnant-or-breast-feeding,2013-02-20,"2008-12-03 11:11:42",1,travel-health,http://www.mydr.com.au/travel-health/malaria-precautions-while-pregnant-or-breast-feeding
2253,27,"Meningococcal disease: information for travellers",meningococcal-disease-information-for-travellers,2014-08-20,"2008-12-03 11:11:42",1,travel-health,http://www.mydr.com.au/travel-health/meningococcal-disease-information-for-travellers
2254,27,"Rabies: information for travellers",rabies-information-for-travellers,2013-02-20,"2008-12-03 11:11:42",1,travel-health,http://www.mydr.com.au/travel-health/rabies-information-for-travellers
2255,27,Typhoid,typhoid,2012-09-12,"2008-12-03 11:11:42",1,travel-health,http://www.mydr.com.au/travel-health/typhoid
2256,27,"Yellow fever",yellow-fever,2012-02-15,"2008-12-03 11:11:42",1,travel-health,http://www.mydr.com.au/travel-health/yellow-fever
2257,6,"Contraception: long-term options for women",contraception-long-term-options-for-women,2013-09-21,"2008-12-03 11:11:42",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-long-term-options-for-women
2258,22,Amnesia,amnesia,2013-02-13,"2008-12-03 11:11:42",1,seniors-health,http://www.mydr.com.au/seniors-health/amnesia
2260,11,"Bad breath (halitosis)",bad-breath-halitosis,2010-09-24,"2008-12-03 11:11:42",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/bad-breath-halitosis
2262,24,Rosacea,rosacea,2015-10-23,"2008-12-03 11:11:42",1,skin-hair,http://www.mydr.com.au/skin-hair/rosacea
2266,22,"Dementia and old age",dementia-and-old-age,2007-12-07,"2008-12-03 11:11:42",1,seniors-health,http://www.mydr.com.au/seniors-health/dementia-and-old-age
2267,28,"Domestic abuse",domestic-abuse,2009-11-22,"2008-12-03 11:11:42",1,womens-health,http://www.mydr.com.au/womens-health/domestic-abuse
2268,19,"Drinking water",drinking-water,2015-08-07,"2008-12-03 11:11:42",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/drinking-water
2269,6,"Ectopic pregnancy",ectopic-pregnancy,2009-03-07,"2008-12-03 11:11:42",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/ectopic-pregnancy
2272,18,Grief,grief,2010-03-17,"2008-12-03 11:11:42",1,mental-health,http://www.mydr.com.au/mental-health/grief
2273,3,"Immunotherapy treatment",immunotherapy-treatment,2015-10-05,"2008-12-03 11:11:42",1,allergy,http://www.mydr.com.au/allergy/immunotherapy-treatment
2274,11,"Headache: what makes a headache serious?",headache-what-makes-a-headache-serious,2010-01-08,"2008-12-03 11:11:42",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/headache-what-makes-a-headache-serious
2275,22,"Adult immunisation",adult-immunisation,2013-06-29,"2008-12-03 11:11:42",1,seniors-health,http://www.mydr.com.au/seniors-health/adult-immunisation
2276,25,"Leg cramps",leg-cramps,2010-01-29,"2008-12-03 11:11:42",1,sports-fitness,http://www.mydr.com.au/sports-fitness/leg-cramps
2278,18,"Seasonal affective disorder",seasonal-affective-disorder,2010-02-05,"2008-12-03 11:11:42",1,mental-health,http://www.mydr.com.au/mental-health/seasonal-affective-disorder
2279,6,"Morning sickness: how to cope",morning-sickness-how-to-cope,2009-03-07,"2008-12-03 11:11:42",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/morning-sickness-how-to-cope
2282,16,Scoliosis,scoliosis,2012-12-19,"2008-12-03 11:11:42",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/scoliosis
2283,24,Scabies,scabies,2013-02-20,"2008-12-03 11:11:42",1,skin-hair,http://www.mydr.com.au/skin-hair/scabies
2284,20,"Restless legs syndrome",restless-legs-syndrome,2012-12-19,"2008-12-03 11:11:42",1,pain,http://www.mydr.com.au/pain/restless-legs-syndrome
2285,27,"Pregnant women and risk of malaria",pregnant-women-and-risk-of-malaria,2010-11-17,"2008-12-03 11:11:42",1,travel-health,http://www.mydr.com.au/travel-health/pregnant-women-and-risk-of-malaria
2286,28,"PMS and ovarian cycle syndrome",pms-and-ovarian-cycle-syndrome,2010-01-20,"2008-12-03 11:11:42",1,womens-health,http://www.mydr.com.au/womens-health/pms-and-ovarian-cycle-syndrome
2287,11,"Motor neurone disease",motor-neurone-disease,2012-12-20,"2008-12-03 11:11:42",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/motor-neurone-disease
2289,12,"Colon polyps",colon-polyps,2009-05-10,"2008-12-03 11:11:42",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/colon-polyps
2290,17,"Testicular cancer",testicular-cancer,2009-05-27,"2008-12-03 11:11:42",1,mens-health,http://www.mydr.com.au/mens-health/testicular-cancer
2291,17,"Testicular self-examination (TSE)",testicular-self-examination-tse,2013-04-10,"2008-12-03 11:11:42",1,mens-health,http://www.mydr.com.au/mens-health/testicular-self-examination-tse
2292,23,"Impotence treatments",impotence-treatments,2009-07-29,"2008-12-03 11:11:42",1,sexual-health,http://www.mydr.com.au/sexual-health/impotence-treatments
2293,7,"Prostate problems: benign prostatic hypertrophy",prostate-problems-benign-prostatic-hypertrophy,2009-05-10,"2008-12-03 11:11:42",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-problems-benign-prostatic-hypertrophy
2294,7,"Prostate enlargement",prostate-enlargement,2009-05-10,"2008-12-03 11:11:42",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-enlargement
2297,28,"Breast abscesses",breast-abscesses,2009-11-06,"2008-12-03 11:11:42",1,womens-health,http://www.mydr.com.au/womens-health/breast-abscesses
2298,18,"Bipolar disorder",bipolar-disorder,2010-01-01,"2008-12-03 11:11:42",1,mental-health,http://www.mydr.com.au/mental-health/bipolar-disorder
2299,28,"Period pain",period-pain,2009-03-30,"2008-12-03 11:11:42",1,womens-health,http://www.mydr.com.au/womens-health/period-pain
2301,28,Menopause,menopause,2009-09-04,"2008-12-03 11:11:42",1,womens-health,http://www.mydr.com.au/womens-health/menopause
2303,28,Endometriosis,endometriosis,2009-04-18,"2008-12-03 11:11:42",1,womens-health,http://www.mydr.com.au/womens-health/endometriosis
2305,28,"Breast lumps and cancer",breast-lumps-and-cancer,2009-07-01,"2008-12-03 11:11:42",1,womens-health,http://www.mydr.com.au/womens-health/breast-lumps-and-cancer
2307,9,"Hypoglycaemia in diabetes",hypoglycaemia-in-diabetes,2015-05-05,"2008-12-03 11:11:42",1,diabetes,http://www.mydr.com.au/diabetes/hypoglycaemia-in-diabetes
2309,18,Psychosis,psychosis,2010-01-01,"2008-12-03 11:11:42",1,mental-health,http://www.mydr.com.au/mental-health/psychosis
2311,20,"Neuropathy in diabetes",neuropathy-in-diabetes,2015-03-10,"2008-12-03 11:11:42",1,pain,http://www.mydr.com.au/pain/neuropathy-in-diabetes
2316,9,"Retinopathy in diabetes",retinopathy-in-diabetes,2010-02-12,"2008-12-03 11:11:42",1,diabetes,http://www.mydr.com.au/diabetes/retinopathy-in-diabetes
2317,25,"Physical activity and exercise: getting started",physical-activity-and-exercise-getting-started,2015-03-24,"2008-12-03 11:11:42",1,sports-fitness,http://www.mydr.com.au/sports-fitness/physical-activity-and-exercise-getting-started
2318,18,"Borderline personality disorder",borderline-personality-disorder,2010-01-01,"2008-12-03 11:11:42",1,mental-health,http://www.mydr.com.au/mental-health/borderline-personality-disorder
2320,9,"Diabetic nephropathy",diabetic-nephropathy,2009-09-07,"2008-12-03 11:11:42",1,diabetes,http://www.mydr.com.au/diabetes/diabetic-nephropathy
2321,9,"Ketoacidosis: a complication of diabetes",ketoacidosis-a-complication-of-diabetes,2009-09-14,"2008-12-03 11:11:42",1,diabetes,http://www.mydr.com.au/diabetes/ketoacidosis-a-complication-of-diabetes
2324,18,Depression,depression,2011-01-01,"2008-12-03 11:11:42",1,mental-health,http://www.mydr.com.au/mental-health/depression
2325,18,"Antipsychotic medication",antipsychotic-medication,2010-01-01,"2008-12-03 11:11:42",1,mental-health,http://www.mydr.com.au/mental-health/antipsychotic-medication
2326,25,"Stretching: an illustrated guide",stretching-an-illustrated-guide,2015-03-24,"2008-12-03 11:11:42",1,sports-fitness,http://www.mydr.com.au/sports-fitness/stretching-an-illustrated-guide
2327,9,"Diabetes complications ",diabetes-complications,2015-06-12,"2008-12-03 11:11:42",1,diabetes,http://www.mydr.com.au/diabetes/diabetes-complications
2329,24,"Skin cancer treatment options",skin-cancer-treatment-options,2013-06-30,"2008-12-03 11:11:42",1,skin-hair,http://www.mydr.com.au/skin-hair/skin-cancer-treatment-options
2330,25,"Exercise to burn fat",exercise-to-burn-fat,2015-03-24,"2008-12-03 11:11:42",1,sports-fitness,http://www.mydr.com.au/sports-fitness/exercise-to-burn-fat
2333,18,"Mental illness: how family and friends can help",mental-illness-how-family-and-friends-can-help,2012-01-01,"2008-12-03 11:11:43",1,mental-health,http://www.mydr.com.au/mental-health/mental-illness-how-family-and-friends-can-help
2334,25,"Aerobic exercise: what you need to know",aerobic-exercise-what-you-need-to-know,2015-03-24,"2008-12-03 11:11:43",1,sports-fitness,http://www.mydr.com.au/sports-fitness/aerobic-exercise-what-you-need-to-know
2336,18,"Suicidal behaviour and self-harm",suicidal-behaviour-and-self-harm,2013-01-01,"2008-12-03 11:11:43",1,mental-health,http://www.mydr.com.au/mental-health/suicidal-behaviour-and-self-harm
2337,24,"Skin cancer risk factors in Australia",skin-cancer-risk-factors-in-australia,2010-04-14,"2008-12-03 11:11:43",1,skin-hair,http://www.mydr.com.au/skin-hair/skin-cancer-risk-factors-in-australia
2338,27,"Dehydration and hot weather",dehydration-and-hot-weather,2012-09-26,"2008-12-03 11:11:43",1,travel-health,http://www.mydr.com.au/travel-health/dehydration-and-hot-weather
2339,25,"Warming up and cooling down for exercise",warming-up-and-cooling-down-for-exercise,2015-03-24,"2008-12-03 11:11:43",1,sports-fitness,http://www.mydr.com.au/sports-fitness/warming-up-and-cooling-down-for-exercise
2340,21,"Whooping cough overview",whooping-cough-overview,2009-10-12,"2008-12-03 11:11:43",1,respiratory-health,http://www.mydr.com.au/respiratory-health/whooping-cough-overview
2343,18,"Cannabis psychosis",cannabis-psychosis,2012-01-01,"2008-12-03 11:11:43",1,mental-health,http://www.mydr.com.au/mental-health/cannabis-psychosis
2344,24,Impetigo,impetigo,2012-02-08,"2008-12-03 11:11:43",1,skin-hair,http://www.mydr.com.au/skin-hair/impetigo
2350,16,"Measles: what you need to know",measles-what-you-need-to-know,2015-09-21,"2008-12-03 11:11:43",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/measles-what-you-need-to-know
2353,16,"Autism spectrum disorders",autism-spectrum-disorders,2009-11-23,"2008-12-03 11:11:43",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/autism-spectrum-disorders
2354,25,"Strength training exercises",strength-training-exercises,2015-03-24,"2008-12-03 11:11:43",1,sports-fitness,http://www.mydr.com.au/sports-fitness/strength-training-exercises
2355,16,"Dyslexia in children",dyslexia-in-children,2012-10-17,"2008-12-03 11:11:43",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/dyslexia-in-children
2356,25,Bursitis,bursitis,2015-09-25,"2008-12-03 11:11:43",1,sports-fitness,http://www.mydr.com.au/sports-fitness/bursitis
2358,19,"Food allergy",food-allergy,2012-08-01,"2008-12-03 11:11:43",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/food-allergy
2359,4,Gout,gout,2009-06-12,"2008-12-03 11:11:43",1,arthritis,http://www.mydr.com.au/arthritis/gout
2360,4,Osteoarthritis,osteoarthritis,2009-06-01,"2008-12-03 11:11:43",1,arthritis,http://www.mydr.com.au/arthritis/osteoarthritis
2362,4,"Rheumatoid arthritis",rheumatoid-arthritis,2009-07-28,"2008-12-03 11:11:43",1,arthritis,http://www.mydr.com.au/arthritis/rheumatoid-arthritis
2365,12,Hiccups,hiccups,2010-01-15,"2008-12-03 11:11:43",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hiccups
2366,25,Dehydration,dehydration,2014-08-05,"2008-12-03 11:11:43",1,sports-fitness,http://www.mydr.com.au/sports-fitness/dehydration
2369,25,"Achilles tendinitis",achilles-tendinitis,2014-05-27,"2008-12-03 11:11:43",1,sports-fitness,http://www.mydr.com.au/sports-fitness/achilles-tendinitis
2372,25,"Cycling to health",cycling-to-health,2015-03-24,"2008-12-03 11:11:43",1,sports-fitness,http://www.mydr.com.au/sports-fitness/cycling-to-health
2373,8,Acupuncture,acupuncture,2010-03-05,"2008-12-03 11:11:43",1,complementary-medicine,http://www.mydr.com.au/complementary-medicine/acupuncture
2377,8,"Alexander technique",alexander-technique,2009-10-23,"2008-12-03 11:11:43",1,complementary-medicine,http://www.mydr.com.au/complementary-medicine/alexander-technique
2384,8,Aromatherapy,aromatherapy,2012-08-08,"2008-12-03 11:11:43",1,complementary-medicine,http://www.mydr.com.au/complementary-medicine/aromatherapy
2385,20,"Coxibs and arthritis pain and inflammation",coxibs-and-arthritis-pain-and-inflammation,2010-09-01,"2008-12-03 11:11:43",1,pain,http://www.mydr.com.au/pain/coxibs-and-arthritis-pain-and-inflammation
2388,24,"Foot health and ageing",foot-health-and-ageing,2007-06-22,"2008-12-03 11:11:43",1,skin-hair,http://www.mydr.com.au/skin-hair/foot-health-and-ageing
2389,5,"Asthma and smoking ",asthma-and-smoking,2014-05-27,"2008-12-03 11:11:43",1,asthma,http://www.mydr.com.au/asthma/asthma-and-smoking
2394,9,"Diabetes and driving",diabetes-and-driving,2014-01-24,"2008-12-03 11:11:43",1,diabetes,http://www.mydr.com.au/diabetes/diabetes-and-driving
2395,25,"Heel pain",heel-pain,2015-10-07,"2008-12-03 11:11:44",1,sports-fitness,http://www.mydr.com.au/sports-fitness/heel-pain
2397,5,"Asthma in children",asthma-in-children,2014-07-29,"2008-12-03 11:11:44",1,asthma,http://www.mydr.com.au/asthma/asthma-in-children
